dataid,active_record,building_type,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,city,state,pv,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,number_of_nests,indoor_temp_min_time,indoor_temp_max_time,gas_ert_min_time,gas_ert_max_time,water_ert_min_time,water_ert_max_time,egauge_min_time,egauge_max_time,use,grid,gen,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,car1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
3009,yes,Single-Family Home,,yes,yes,,,CCET - Portal Only,,Austin,Texas,yes,2011-02-01,,2008,1252.0,1252.0,0.0,0.0,,,yes, ,yes, ,yes,yes,,,,2012-04-11 18:52:06-05,2013-05-10 16:29:36-05,,,2014-02-23 18:00:00-06,2017-08-26 05:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,yes,Single-Family Home,,yes,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2010,3246.0,1706.0,1540.0,0.0,,,yes, ,yes, , ,yes,,,,2012-04-11 18:51:24-05,2013-05-10 16:29:56-05,,,2012-10-26 19:00:00-05,2017-08-26 05:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,yes,yes,,,,,,,,,,,,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,yes,yes,yes
3456,yes,Single-Family Home,,yes,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2008,1720.0,1720.0,0.0,0.0,,,yes, ,yes,yes,yes,yes,,,,2012-04-11 18:58:55-05,2013-05-10 16:27:51-05,2015-08-23 04:12:35.98532-05,2017-08-25 21:08:00-05,2012-10-19 19:00:00-05,2017-08-26 06:59:00-05,yes,yes,yes,yes,,,,,yes,,yes,,,,,,yes,,,,yes,yes,yes,,,yes,,,,,,,,yes,,,,yes,yes,,,,,,,yes,,,,yes,,,,,,,yes,yes,,,,,,,,,
3482,yes,Town Home,,yes,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2009,1900.0,950.0,950.0,0.0,,,yes, ,yes,yes,yes,yes,,,,2012-04-11 17:45:29-05,2013-05-10 16:29:02-05,2015-09-25 14:25:00-05,2017-08-26 23:59:00-05,2012-12-11 18:00:00-06,2017-08-26 03:34:00-05,yes,yes,yes,yes,,,,,,,,,,,,yes,yes,,,,yes,,yes,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
3544,yes,Single-Family Home,,yes,yes,,,CCET - Control,,Austin,Texas,yes,2011-02-01,,2008,1185.0,602.0,583.0,0.0,,,yes, ,yes,yes, , ,,,,2012-04-13 07:43:12-05,2013-05-10 16:18:40-05,,,2012-05-02 19:00:00-05,2015-03-31 09:59:00-05,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,yes,Town Home,,yes,yes,,,,,Austin,Texas,,2011-02-01,,2009,2020.0,1074.0,946.0,0.0,,,yes, ,yes, , , ,,,,2012-04-11 18:59:49-05,2013-05-10 16:28:11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918,yes,Single-Family Home,,yes,yes,,,CCET - UT Text,,Austin,Texas,yes,2011-02-01,,2008,3023.0,1473.0,1550.0,0.0,,,yes, ,yes, , , ,,,,2012-04-11 18:59:49-05,2013-05-10 16:28:23-05,,,2012-09-17 19:00:00-05,2017-06-25 06:27:00-05,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967,yes,Single-Family Home,,yes,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2008,2521.0,2521.0,0.0,0.0,,,yes, ,yes, ,yes,yes,,,,2012-04-11 18:56:09-05,2013-05-10 16:23:56-05,,,2012-05-15 19:00:00-05,2017-08-26 02:59:00-05,yes,yes,yes,yes,,,,,yes,,,,,,,yes,yes,,,,yes,yes,yes,yes,,yes,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,yes,,,,,,,,yes,yes,,,,,,,,
4031,yes,Single-Family Home,,yes,yes,,,CCET - Control,,Austin,Texas,yes,2011-02-01,,2007,1946.0,1001.0,945.0,0.0,,,yes, ,yes,yes,yes,yes,,,,2012-04-11 18:59:16-05,2014-02-06 23:46:13-06,2012-07-10 13:33:29-05,2015-10-28 23:54:00-05,2012-11-03 19:00:00-05,2017-08-26 02:59:00-05,yes,yes,yes,,,,,,,,yes,,,,,,yes,,,,yes,yes,yes,,,yes,,,,,,,,,,yes,,yes,yes,yes,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,
4228,yes,Single-Family Home,,yes,yes,,,CCET - Control,,Austin,Texas,,2011-02-01,,2008,1240.0,620.0,620.0,0.0,,,yes, ,yes,yes,yes,yes,,,,2012-04-11 18:59:56-05,2013-05-10 16:29:51-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4336,yes,Single-Family Home,,yes,yes,yes,,CCET - Control,,Austin,Texas,yes,2011-02-01,,2009,2090.0,1168.0,922.0,0.0,,,yes, ,yes,yes, ,yes,,,,2012-04-11 18:59:10-05,2013-05-10 16:29:24-05,,,2013-08-14 00:00:00-05,2017-08-26 03:30:00-05,yes,yes,yes,yes,,,,,,,,,,,,yes,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
4421,yes,Town Home,,yes,yes,,,CCET - Control,,Austin,Texas,,2011-02-01,,2008,1185.0,602.0,583.0,0.0,,,yes, ,yes,yes,yes, ,,,,2012-06-18 21:04:25-05,2013-05-10 16:28:00-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,yes,Single-Family Home,,yes,yes,,,CCET - Text Message,,Austin,Texas,yes,2011-02-01,,2010,2713.0,1514.0,1199.0,0.0,,,yes, ,yes, , ,yes,,,,2012-04-12 18:45:53-05,2013-05-10 16:25:41-05,2016-01-17 08:06:00-06,2016-09-15 08:36:00-05,2012-05-02 19:00:00-05,2017-08-26 02:31:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,yes,,yes,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4590,yes,Single-Family Home,,yes,yes,,,CCET - Control,,Austin,Texas,,2011-02-01,,2008,2669.0,1455.0,1214.0,0.0,,,yes, ,yes,yes, ,yes,,,,2012-04-11 18:57:36-05,2013-05-10 16:29:50-05,,,2013-07-12 19:00:00-05,2016-07-17 03:59:00-05,yes,yes,,yes,,,,,,,yes,yes,,,,,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
4671,yes,Single-Family Home,,yes,yes,,,CCET - Control,,Austin,Texas,,2011-02-01,,2008,1240.0,620.0,620.0,0.0,,,yes, , ,yes, , ,,,,2012-04-11 18:59:31-05,2013-05-10 16:29:46-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,yes,Single-Family Home,,yes,yes,,,,,Austin,Texas,,2011-02-01,,2009,1994.0,1001.0,993.0,0.0,,,yes, ,yes, , , ,,,,2012-04-11 18:59:55-05,2013-05-10 16:29:56-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,yes,Single-Family Home,,yes,yes,,,CCET - Text Message,,Austin,Texas,yes,2011-02-01,,2008,2710.0,1508.0,1202.0,0.0,,,yes, , , ,yes, ,,,,2012-04-11 18:59:34-05,2014-02-06 22:23:50-06,2012-05-01 13:00:00-05,2015-10-28 23:26:00-05,2012-07-10 19:00:00-05,2017-08-26 03:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,yes,,,yes,,yes,,,,yes,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,yes,,,,,,,
4998,yes,Single-Family Home,,yes,yes,,,CCET - Pricing Trial,,Austin,Texas,,2011-02-01,,2008,2710.0,1508.0,1202.0,0.0,,,yes, ,yes,yes,yes,yes,,,,2012-04-11 18:59:44-05,2014-02-06 22:55:29-06,2012-05-01 13:00:00-05,2015-10-28 23:58:00-05,2012-09-16 19:00:00-05,2017-08-26 04:59:00-05,yes,yes,,yes,,,,,yes,,,,,,,yes,yes,,,,yes,yes,,yes,,yes,,,,,,,,yes,,yes,yes,yes,yes,yes,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,yes,,,
5193,yes,Single-Family Home,,yes,yes,,,,,Austin,Texas,,2011-02-01,,2008,2001.0,1435.0,566.0,0.0,,,yes, , , , , ,,,,2012-04-11 18:58:45-05,2013-05-10 16:29:52-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,yes,Single-Family Home,,yes,yes,,,CCET - Text Message,,Austin,Texas,yes,2011-02-01,,2007,2132.0,866.0,1266.0,0.0,,,yes, , , , ,yes,,,,2012-04-12 14:55:23-05,2013-05-10 16:26:07-05,,,2012-05-02 19:00:00-05,2017-08-26 07:59:00-05,yes,yes,yes,yes,,,,,yes,,,,,,,,yes,,,,yes,yes,yes,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,
5403,yes,Single-Family Home,,yes,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2007,1720.0,1720.0,0.0,0.0,,,yes,yes,yes,yes, ,yes,,2014-09-12 16:30:02-05,2014-09-12 16:35:01-05,2012-04-12 17:11:37-05,2014-02-07 00:02:07-06,2012-05-01 12:00:00-05,2015-10-28 23:56:00-05,2012-05-22 19:00:00-05,2017-08-26 06:59:00-05,yes,yes,yes,yes,,,,,,,yes,yes,,,,yes,yes,,,,yes,yes,yes,,,yes,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
5545,yes,Single-Family Home,,yes,yes,,,CCET - Control,,Austin,Texas,yes,2011-02-01,,2009,1994.0,1001.0,993.0,0.0,,,yes, ,yes,yes, , ,,,,2012-04-11 18:57:24-05,2013-05-10 16:29:44-05,,,2013-07-01 19:00:00-05,2017-08-26 03:59:00-05,yes,yes,yes,yes,,,,,yes,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,yes,,,yes,yes,yes,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,
5785,yes,Single-Family Home,,yes,yes,,,CCET - UT Text,,Austin,Texas,yes,2011-02-01,,2007,1842.0,1379.0,463.0,0.0,,,yes, ,yes, ,yes, ,,2015-03-27 15:00:01-05,2015-04-02 06:59:01-05,2012-04-11 18:59:44-05,2014-02-06 23:28:12-06,2012-07-10 13:00:00-05,2015-10-28 23:52:00-05,2012-05-02 19:00:00-05,2017-08-26 07:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5972,yes,Single-Family Home,,yes,yes,,,CCET - UT Text,,Austin,Texas,yes,2011-02-01,,2008,2843.0,1457.0,1386.0,0.0,,,yes, ,yes, , , ,,,,2012-04-11 18:59:50-05,2013-05-10 16:29:04-05,2016-01-29 00:00:00-06,2017-08-26 13:21:00-05,2012-10-18 19:00:00-05,2017-08-26 04:31:00-05,yes,yes,yes,yes,,,,,,,yes,,,,,,yes,,yes,,yes,yes,,yes,,yes,,,,,,,,,,,,yes,yes,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,yes,,,
6423,yes,Single-Family Home,,yes,yes,,,CCET - Portal Only,,Austin,Texas,yes,2011-02-01,,2008,1544.0,1096.0,448.0,0.0,,,yes, ,yes, , , ,,,,2012-04-11 18:59:43-05,2013-05-10 16:29:09-05,,,2012-05-02 19:00:00-05,2017-08-26 05:37:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
6830,yes,Single-Family Home,,yes,yes,,,,,Austin,Texas,,2011-02-01,,2008,2075.0,2075.0,0.0,0.0,,,yes, ,yes, ,yes, ,,,,2012-04-11 18:59:53-05,2013-05-10 16:29:19-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6836,yes,Single-Family Home,,yes,yes,yes,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2008,1217.0,1217.0,0.0,0.0,,,yes,yes,yes,yes,yes,yes,,2015-03-27 13:48:02-05,2015-03-27 14:59:02-05,2012-04-11 18:39:26-05,2013-05-10 16:29:58-05,2015-07-17 10:29:00-05,2017-05-10 23:59:00-05,2014-03-26 00:00:00-05,2017-08-26 05:59:00-05,yes,yes,yes,yes,,,,,yes,,yes,,,,,yes,yes,,,,yes,yes,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,,,,,,,,yes,yes,,,,,,,,,
6990,yes,Single-Family Home,,yes,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2008,2345.0,1385.0,960.0,0.0,,,yes, ,yes, , ,yes,,,,2012-04-11 18:56:56-05,2013-05-10 16:28:57-05,,,2012-07-13 11:45:00-05,2017-08-26 07:59:00-05,yes,yes,yes,yes,,,,,yes,,yes,,,,,yes,yes,,yes,,yes,,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
7024,yes,Town Home,,yes,yes,,,,,Austin,Texas,yes,2011-02-01,,2008,1576.0,778.0,798.0,0.0,,,yes, ,yes, ,yes, ,2,,,2012-04-11 18:58:19-05,2013-05-10 15:26:39-05,2015-08-20 12:48:00-05,2017-06-17 15:45:00-05,2014-02-12 18:00:00-06,2017-08-26 04:59:00-05,yes,yes,yes,yes,,,,,yes,,,,,,,yes,yes,,,,yes,yes,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,,,,,,,,,yes,,,,,,,,,
7036,yes,Single-Family Home,,yes,yes,,,,,Austin,Texas,yes,2011-02-01,,2007,2075.0,2075.0,0.0,0.0,,,yes, ,yes, , , ,,,,2012-04-11 18:57:36-05,2013-05-10 16:29:42-05,,,2014-08-29 19:00:00-05,2015-01-25 23:59:00-06,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
7113,yes,Single-Family Home,,yes,yes,,,,,Austin,Texas,,2011-02-01,,2009,2241.0,2241.0,0.0,0.0,,,yes, ,yes, ,yes,yes,,,,2012-04-11 18:59:55-05,2013-05-10 16:28:21-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7504,yes,Single-Family Home,,yes,yes,,,CCET - Text Message,,Austin,Texas,yes,2011-02-01,,,,,,,,,yes, , , , , ,,,,2012-04-11 18:59:06-05,2013-05-10 16:23:44-05,,,2012-12-11 18:00:00-06,2017-08-26 07:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7536,yes,Single-Family Home,,yes,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2008,2710.0,1508.0,1202.0,0.0,,,yes, ,yes, , , ,,,,2012-04-11 18:58:38-05,2013-05-10 16:29:04-05,2015-12-04 00:00:00-06,2017-08-26 23:55:00-05,2012-10-25 19:00:00-05,2017-08-26 06:59:00-05,yes,yes,yes,yes,,,,,,,yes,yes,,,,,yes,,,,yes,yes,yes,,,yes,,,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
7680,yes,Single-Family Home,,yes,yes,,,CCET - Portal Only,,Austin,Texas,yes,2011-02-01,,2008,2006.0,1440.0,566.0,0.0,,,yes, ,yes, , ,yes,,,,2012-04-11 18:58:39-05,2013-05-10 16:29:30-05,,,2012-11-06 18:00:00-06,2017-08-26 04:32:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
7731,yes,Single-Family Home,,yes,yes,,,CCET - UT Text,,Austin,Texas,yes,2011-02-01,,2007,2194.0,1423.0,771.0,0.0,,,yes, ,yes,yes,yes,yes,,,,2012-04-21 13:58:13-05,2013-05-10 16:15:16-05,,,2012-05-02 19:00:00-05,2017-08-26 05:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7940,yes,Single-Family Home,,yes,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2009,2214.0,1433.0,781.0,0.0,,,yes, ,yes,yes, , ,,,,2012-04-11 18:59:56-05,2013-05-10 16:29:49-05,,,2012-12-11 18:00:00-06,2017-08-26 04:59:00-05,yes,yes,yes,yes,,,,,yes,,yes,,,,,yes,yes,,,,yes,,yes,,,yes,,yes,,,,,,,,yes,yes,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,
8084,yes,Single-Family Home,,yes,yes,,,CCET - Portal Only,,Austin,Texas,yes,2011-02-01,,2008,2649.0,1639.0,1010.0,0.0,,,yes, ,yes,yes, ,yes,,,,2012-04-11 18:58:48-05,2013-05-10 16:28:25-05,2015-12-03 23:01:00-06,2017-08-26 23:59:00-05,2012-05-02 19:00:00-05,2017-08-26 03:33:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
8236,yes,Single-Family Home,,yes,yes,,,CCET - UT Text,,Austin,Texas,yes,2011-02-01,,2008,1994.0,1001.0,993.0,0.0,,,yes, ,yes, ,yes, ,,,,2012-04-11 18:58:45-05,2013-05-10 16:29:41-05,,,2012-11-17 18:00:00-06,2017-08-26 07:59:00-05,yes,yes,yes,yes,,,,,,,yes,yes,,,,yes,yes,,,,yes,,yes,,,yes,,,,,,,,,,yes,yes,yes,yes,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,
8317,yes,Town Home,,yes,yes,,,CCET - UT Text,,Austin,Texas,yes,2011-02-01,,2008,1576.0,778.0,798.0,0.0,,,yes, ,yes,yes,yes, ,,,,2012-04-11 18:57:03-05,2013-05-10 16:29:52-05,,,2012-05-02 19:00:00-05,2017-08-26 07:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8767,yes,Single-Family Home,,yes,yes,,,CCET - Portal Only,,Austin,Texas,yes,2011-02-01,,2009,2240.0,1478.0,762.0,0.0,,,yes, , , , , ,,,,2012-04-11 18:59:30-05,2013-05-10 16:29:15-05,,,2014-03-14 00:00:00-05,2017-08-26 04:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8829,yes,Single-Family Home,,yes,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2008,2669.0,1455.0,1214.0,0.0,,,yes, ,yes, , , ,,,,2012-04-11 18:59:42-05,2013-05-10 16:29:02-05,,,2012-05-15 19:00:00-05,2017-08-26 04:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,
8890,yes,Single-Family Home,,yes,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2008,2194.0,1423.0,771.0,0.0,0.0,0.0,yes, ,yes, , , ,,2014-09-30 09:52:36-05,2016-03-04 14:59:01-06,2012-04-11 18:57:35-05,2014-02-06 21:39:16-06,2012-05-01 13:00:00-05,2015-10-28 23:55:00-05,2012-05-02 19:00:00-05,2016-03-04 02:59:00-06,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9121,yes,Single-Family Home,,yes,yes,,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2007,1981.0,788.0,1193.0,0.0,,,yes, ,yes, , , ,,,,2012-04-12 17:18:47-05,2013-05-10 16:25:56-05,,,2012-09-17 19:00:00-05,2017-08-26 06:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
9134,yes,Single-Family Home,,yes,yes,,,,,Austin,Texas,yes,2011-02-01,,2007,2122.0,1162.0,960.0,0.0,,,yes, ,yes, ,yes, ,,,,2012-04-11 18:58:11-05,2013-05-10 16:27:49-05,,,2014-04-30 00:00:00-05,2017-08-26 02:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,,,,,yes,yes,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,
9160,yes,Single-Family Home,,yes,yes,,,CCET - Portal Only,,Austin,Texas,yes,2011-02-01,,2008,2310.0,1385.0,925.0,0.0,,,yes, ,yes,yes, , ,,,,2012-04-11 18:59:56-05,2013-05-10 16:29:18-05,,,2012-05-02 19:00:00-05,2017-08-26 04:59:00-05,yes,yes,yes,yes,,,,,,,,,,,,,yes,,,,yes,,,yes,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,
9237,yes,Single-Family Home,,yes,yes,,,,,Austin,Texas,,2011-02-01,,2008,1720.0,1720.0,0.0,0.0,,,yes, , , , , ,,,,2012-04-11 18:59:45-05,2013-05-10 16:28:06-05,2015-12-03 20:49:00-06,2017-08-26 23:59:00-05,2016-02-17 00:00:00-06,2017-08-26 03:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,yes,,,,,
9729,yes,Single-Family Home,,yes,yes,yes,,CCET - Pricing Trial,,Austin,Texas,yes,2011-02-01,,2008,2196.0,1424.0,772.0,0.0,,,yes, ,yes, ,yes,yes,,,,2012-04-11 18:57:04-05,2013-09-18 18:26:21-05,2012-07-10 09:00:00-05,2015-10-28 23:57:00-05,2012-10-22 19:00:00-05,2017-08-26 06:59:00-05,yes,yes,yes,yes,,,,,yes,,,,,,,yes,yes,,,,,,yes,,,yes,,yes,,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,,,,,,,,,yes,,yes,,yes,,,,,
5524,,Single-Family Home,,,,,,,,Austin,Texas,,2011-03-17,2013-01-14,2009,2001.0,1435.0,566.0,0.0,,,yes, , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,,Single-Family Home,,,yes,,,,,Austin,Texas,,2011-03-19,2012-09-01,1952,1091.0,1091.0,0.0,0.0,0.0,0.0, , ,yes, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922,,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-03-19,2015-06-25,1985,2236.0,956.0,1280.0,0.0,0.0,0.0, ,yes, ,yes,yes,yes,1,,,,,,,2013-02-14 18:00:00-06,2015-06-25 02:59:00-05,yes,yes,yes,yes,,,,,yes,,yes,yes,,,,,yes,,,,yes,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,,Single-Family Home,,,yes,,,,,Austin,Texas,,2011-03-19,2015-06-30,2011,2152.0,1315.0,837.0,0.0,0.0,0.0, , ,yes, , , ,,,,,,,,2014-09-10 00:00:00-05,2015-06-30 23:59:00-05,yes,yes,,yes,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
8188,,Single-Family Home,,,yes,,,CCET - Portal Only,,Austin,Texas,,2011-03-19,2016-07-29,,912.0,,,,,, , , , , , ,,,,,,,,2013-02-14 18:00:00-06,2016-05-27 02:36:00-05,yes,yes,,yes,,,,,,,,,,,,,,,,,yes,,yes,,,yes,,,,,,,,,,yes,,,,,,,,yes,,yes,,,,,,,,,,,yes,yes,,,,,,,yes,,
9343,,Single-Family Home,,,yes,,,CCET - Portal Only,,Austin,Texas,,2011-03-19,2016-11-30,1958,1800.0,1800.0,0.0,0.0,0.0,0.0, ,yes,yes,yes, , ,,,,,,,,2013-02-22 00:00:00-06,2016-11-28 06:59:00-06,yes,yes,,yes,,,yes,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,
6941,,Single-Family Home,,,yes,,,CCET - Control,,Austin,Texas,yes,2011-03-19,2017-06-11,2007,2638.0,1520.0,0.0,0.0,0.0,1118.0, ,yes,yes,yes, ,yes,,,,,,,,2012-10-30 19:00:00-05,2017-06-11 04:59:00-05,yes,yes,yes,yes,yes,,,,,,yes,yes,,,,yes,,,,,yes,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,
624,,Single-Family Home,,,yes,,,,,Austin,Texas,yes,2011-03-19,2017-07-27,1948,2227.0,1795.0,432.0,0.0,0.0,0.0, ,yes, ,yes,yes,yes,,,,,,,,2012-10-27 19:00:00-05,2017-06-29 02:59:00-05,yes,yes,yes,yes,,,,,,,yes,,,,,yes,yes,,,,yes,,yes,,,yes,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,yes,,,,,,,yes,yes,,,,,,,yes,,
990,yes,Single-Family Home,,,yes,,,,,Austin,Texas,,2011-03-19,,1959,1392.0,,,,,, , , , , ,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
